MMSI,Time,SOG,Longitude,Latitude,COG
1,19900208_214814,0,-14.6128283,8.367935,24.1
248,19900208_214843,0.9,-13.8003017,8.99369833,138.1
1,19900208_214915,0,-14.6128617,8.36798333,20.2
248,19900208_214924,1.1,-13.8001083,8.99354333,144.6
248,19900208_214934,1.1,-13.8000633,8.99349833,145.5
422,19900208_214940,12.5,-14.0111667,8.31355,291
248,19900208_214943,1.1,-13.80003,8.99345833,149.2
272,19900208_214944,0,-14.6124467,8.36712333,107.6
917,19900208_215000,12.4,-14.40285,8.37524,114.3
1,19900208_215015,0,-14.6128683,8.36795,22.6
1,19900208_215025,0,-14.612855,8.36797667,23.9
422,19900208_215307,12.6,-14.0283,8.31805,292
438,19900208_215311,12,-14.11154,8.34063167,294.1
438,19900208_215331,11.9,-14.112985,8.341065,294.4
422,19900208_215348,12.5,-14.0316167,8.31898333,292
422,19900208_215548,12.5,-14.0413333,8.32166667,291
422,19900208_215548,12.5,-14.0413333,8.32166667,291
1,19900208_215553,0,-14.6128433,8.36798167,22.6
1,19900208_215553,0,-14.6128433,8.36798167,22.6
1,19900208_215614,0,-14.612815,8.36800167,22.5
1,19900208_215614,0,-14.612815,8.36800167,22.5
1,19900208_215714,0,-14.6128433,8.36799833,27.1
1,19900208_215714,0,-14.6128433,8.36799833,27.1
422,19900208_215729,12.6,-14.0494833,8.32393333,293
576,19900208_215910,0,-14.6130867,8.368845,8.9
1,19900208_221301,0,-14.61284,8.36802,29.3
917,19900208_221305,12.6,-14.2946833,8.34170167,113.2
272,19900208_221440,0,-14.6124383,8.36711833,26.6
422,19900208_221445,12.6,-14.13335,8.34755,294
713,19900208_233101,13.8,-13.9659,8.30203333,291
917,19900208_233116,12,-13.9380717,8.230485,108.5
713,19900208_233120,13.8,-13.9675667,8.30245,290
422,19900208_233247,13.3,-14.5247167,8.4549,292
272,19900208_233312,0.1,-14.61247,8.36710333,23.9
272,19900208_233312,0.1,-14.61247,8.36710333,23.9
713,19900208_233313,13.8,-13.9776833,8.30486667,290
713,19900208_233313,13.8,-13.9776833,8.30486667,290
713,19900208_233413,13.7,-13.9831,8.30623333,292
713,19900208_233413,13.7,-13.9831,8.30623333,292
917,19900208_233557,12.2,-13.9152483,8.226785,99
917,19900208_233557,12.2,-13.9152483,8.226785,99
713,19900208_233617,13.7,-13.9940333,8.30923333,291
713,19900208_233617,13.7,-13.9940333,8.30923333,291
917,19900208_233716,12.3,-13.9086183,8.22629167,95
917,19900208_233716,12.3,-13.9086183,8.22629167,95
837,19900209_025506,14.3,-14.9276667,8.47555,88
837,19900209_025618,14.3,-14.92035,8.47561667,89
272,19900209_060759,0,-14.612455,8.367115,343.3
272,19900209_060859,0,-14.6124667,8.36712167,356.5
272,19900209_060959,0,-14.6124433,8.36711333,352.1
837,19900209_061022,14.4,-13.83585,8.22305,88
837,19900209_061034,14.5,-13.83465,8.22306667,87
1,19900209_061041,0,-14.6128483,8.367965,345
272,19900209_061050,0,-14.612475,8.367115,344.9
272,19900209_061059,0,-14.6124417,8.36709333,339.2
1,19900209_061101,0,-14.6128567,8.36798833,351.2
272,19900209_061111,0,-14.6124767,8.36707167,342.3
272,19900209_061121,0,-14.6125017,8.36707667,340.3
1,19900209_061121,0,-14.612855,8.36800167,334
446,19900209_061123,24.5,-14.7008333,8.46766667,117
856,19900209_061130,15.6,-14.7625,8.4731,88
1,19900209_061132,0,-14.6128433,8.36798667,342.6
856,19900209_061136,15.5,-14.7620667,8.4731,88
446,19900209_061139,24.5,-14.6985,8.467,117
260,19900209_061140,11.7,-14.0214517,8.38002333,109
446,19900209_061141,24.5,-14.6981667,8.46683333,117
1,19900209_061141,0,-14.6127967,8.36793833,342.7
856,19900209_061142,15.5,-14.7612,8.47311667,88
446,19900209_061143,24.5,-14.6978333,8.46666667,117
446,19900209_061145,24.5,-14.6975,8.46666667,117
856,19900209_061147,15.5,-14.7607667,8.47313333,88
260,19900209_061150,11.7,-14.0206067,8.379815,109
1,19900209_061150,0,-14.6128283,8.36796,345.2
837,19900209_061153,14.6,-13.8264833,8.22341667,85
856,19900209_061153,15.5,-14.7599,8.47313333,88
446,19900209_061155,24.5,-14.696,8.46616667,117
446,19900209_061157,24.5,-14.6956667,8.466,117
446,19900209_061159,24.5,-14.6953333,8.46583333,117
837,19900209_061159,14.6,-13.8260667,8.22343333,85
272,19900209_061200,0,-14.6124067,8.36709667,344.5
446,19900209_061201,24.5,-14.695,8.46583333,117
1,19900209_061202,0,-14.6128283,8.36799333,351.9
446,19900209_061203,24.5,-14.6948333,8.46566667,117
446,19900209_061205,24.5,-14.6945,8.46566667,117
446,19900209_061207,24.5,-14.6941667,8.4655,117
446,19900209_061209,24.5,-14.6938333,8.4655,117
856,19900209_061211,15.5,-14.7581833,8.47316667,88
446,19900209_061211,24.5,-14.6935,8.46533333,117
272,19900209_061211,0,-14.612455,8.36708833,349.8
837,19900209_061212,14.6,-13.82485,8.22351667,84
446,19900209_061213,24.5,-14.6931667,8.46516667,117
446,19900209_061217,24.5,-14.6926667,8.465,116
446,19900209_061219,24.5,-14.6923333,8.465,116
272,19900209_061221,0,-14.6124333,8.36709833,350
1,19900209_061221,0,-14.6128283,8.36799167,346
446,19900209_061221,24.5,-14.692,8.46483333,116
837,19900209_061223,14.7,-13.8236333,8.22358333,85
446,19900209_061223,24.5,-14.6916667,8.46483333,116
446,19900209_061225,24.5,-14.6913333,8.46466667,116
446,19900209_061227,24.5,-14.691,8.46466667,116
446,19900209_061229,24.5,-14.6906667,8.4645,116
260,19900209_061229,11.7,-14.0177233,8.37910667,109
856,19900209_061230,15.4,-14.7560167,8.4732,88
446,19900209_061231,24.5,-14.6905,8.46433333,116
446,19900209_061233,24.5,-14.6901667,8.46433333,116
446,19900209_061235,24.5,-14.6898333,8.46416667,115
856,19900209_061236,15.5,-14.7555833,8.47321667,88
446,19900209_061237,24.5,-14.6895,8.46416667,115
446,19900209_061239,24.5,-14.6891667,8.464,115
260,19900209_061240,11.7,-14.0168733,8.37891333,109
446,19900209_061241,24.5,-14.6888333,8.464,115
837,19900209_061241,14.7,-13.82165,8.22371667,86
446,19900209_061243,24.5,-14.6885,8.46383333,115
446,19900209_061245,24.5,-14.6881667,8.46383333,115
837,19900209_061247,14.7,-13.8212333,8.22373333,86
446,19900209_061251,24.5,-14.6873333,8.4635,115
446,19900209_061259,24.5,-14.686,8.46316667,114
272,19900209_061300,0,-14.6124517,8.36714333,350.7
446,19900209_061301,24.5,-14.6856667,8.463,114
1,19900209_061301,0,-14.612875,8.36802167,349
446,19900209_061305,24.5,-14.685,8.46283333,114
446,19900209_061309,24.5,-14.6845,8.46266667,114
837,19900209_061311,14.8,-13.8187833,8.22381667,87
446,19900209_061312,24.5,-14.6838333,8.4625,113
446,19900209_061315,24.5,-14.6835,8.4625,113
446,19900209_061317,24.5,-14.6831667,8.46233333,113
272,19900209_061320,0,-14.6123983,8.36710667,352.8
1,19900209_061321,0,-14.6128517,8.36801,351.9
272,19900209_061329,0,-14.61238,8.36709,348.9
446,19900209_061331,24.5,-14.681,8.46183333,113
446,19900209_061333,24.5,-14.6806667,8.46166667,113
856,19900209_061335,15.5,-14.7490833,8.47333333,87
446,19900209_061341,24.5,-14.6793333,8.46133333,112
856,19900209_061341,15.5,-14.7482167,8.47336667,87
446,19900209_061343,24.5,-14.679,8.46133333,112
446,19900209_061345,24.5,-14.6788333,8.46116667,112
837,19900209_061347,14.8,-13.8151,8.22385,89
446,19900209_061349,24.5,-14.6781667,8.461,112
272,19900209_061349,0,-14.6124867,8.36708667,352.9
1,19900209_061350,0,-14.612845,8.36799667,345.7
446,19900209_061351,24.5,-14.6778333,8.461,112
837,19900209_061353,14.8,-13.8146833,8.22386667,89
856,19900209_061353,15.5,-14.7469333,8.4734,87
446,19900209_061401,24.5,-14.6763333,8.4605,112
1,19900209_061401,0,-14.61283,8.36797167,352.1
856,19900209_061405,15.5,-14.7456333,8.47343333,87
1,19900209_061410,0,-14.6128117,8.367965,352.1
272,19900209_061410,0,-14.6124967,8.36710167,357.1
837,19900209_061411,14.7,-13.8126333,8.22386667,89
856,19900209_061411,15.5,-14.7452,8.47343333,87
856,19900209_061417,15.5,-14.7443333,8.47346667,87
446,19900209_061418,24.5,-14.6735,8.45983333,112
1,19900209_061421,0,-14.6128433,8.367995,354.2
856,19900209_061423,15.4,-14.7439,8.47348333,86
856,19900209_061435,15.5,-14.7426167,8.47353333,87
856,19900209_061441,15.4,-14.74175,8.47356667,87
446,19900209_061442,24.4,-14.6696667,8.45883333,112
856,19900209_061453,15.4,-14.7404667,8.4736,87
446,19900209_061454,24.4,-14.6678333,8.45833333,112
856,19900209_061458,15.4,-14.7400333,8.47361667,87
837,19900209_061459,14.8,-13.8077167,8.22388333,89
856,19900209_061504,15.4,-14.7396,8.47363333,87
837,19900209_061510,14.8,-13.8064833,8.22388333,89
856,19900209_061511,15.4,-14.73875,8.47365,87
1,19900209_061520,0,-14.612885,8.36796833,349.5
856,19900209_061522,15.4,-14.7374667,8.4737,87
446,19900209_061530,24.3,-14.6621667,8.45666667,112
446,19900209_061534,24.3,-14.6615,8.4565,112
856,19900209_061535,15.4,-14.7361833,8.47375,87
446,19900209_061538,24.3,-14.6608333,8.45633333,112
446,19900209_061540,24.3,-14.6606667,8.45633333,112
260,19900209_061540,11.7,-14.00288,8.37543833,110
856,19900209_061541,15.4,-14.7353167,8.47376667,87
856,19900209_061547,15.4,-14.7348833,8.47378333,86
446,19900209_061548,24.3,-14.6593333,8.456,112
260,19900209_061550,11.7,-14.0021217,8.37525667,109
856,19900209_061553,15.4,-14.73445,8.4738,86
446,19900209_061554,24.3,-14.6583333,8.45566667,112
446,19900209_061556,24.3,-14.658,8.45566667,112
446,19900209_061558,24.3,-14.6578333,8.4555,112
856,19900209_061558,15.4,-14.7334833,8.47383333,86
446,19900209_061611,24.3,-14.6558333,8.455,112
260,19900209_061611,11.6,-14.0006067,8.374875,110
837,19900209_061611,14.8,-13.80025,8.22376667,90
856,19900209_061612,15.4,-14.7324167,8.47388333,86
1,19900209_061621,0,-14.612865,8.36799833,356
856,19900209_061623,15.4,-14.7311333,8.47395,85
446,19900209_061623,24.3,-14.654,8.4545,112
446,19900209_061631,24.3,-14.6528333,8.45416667,113
446,19900209_061635,24.3,-14.6521667,8.454,113
856,19900209_061635,15.4,-14.72985,8.47401667,85
446,19900209_061655,24.3,-14.649,8.453,113
446,19900209_061659,24.3,-14.6485,8.45283333,113
446,19900209_061703,24.3,-14.6478333,8.45266667,113
446,19900209_061711,24.3,-14.6465,8.45233333,113
260,19900209_061711,11.4,-13.996115,8.37376333,110
856,19900209_061712,15.4,-14.7259667,8.47406667,90
446,19900209_061719,24.3,-14.6453333,8.452,113
446,19900209_061723,24.3,-14.6446667,8.45183333,113
856,19900209_061723,15.4,-14.7246833,8.47403333,91
856,19900209_061735,15.5,-14.7233833,8.47398333,93
446,19900209_061735,24.3,-14.6428333,8.45116667,113
446,19900209_061810,24.3,-14.6371667,8.44966667,113
260,19900209_061810,11.4,-13.9916483,8.37264333,110
856,19900209_061811,15.5,-14.7195167,8.47366667,98
446,19900209_061815,24.3,-14.6365,8.4495,113
446,19900209_061835,24.3,-14.6335,8.44866667,113
272,19900209_061841,0,-14.612415,8.36710333,0.4
446,19900209_061859,24.4,-14.6296667,8.44766667,113
856,19900209_061911,15.6,-14.71315,8.47263333,105
446,19900209_061915,24.4,-14.6271667,8.44683333,113
1,19900209_062011,0,-14.6128317,8.36798333,1.6
856,19900209_063424,15.3,-14.6257167,8.44485,115
446,19900209_063517,24.9,-14.4778333,8.40066667,112
446,19900209_063520,24.9,-14.4771667,8.4005,113
272,19900209_075421,0,-14.612455,8.36710833,8.4
272,19900209_075431,0,-14.6124833,8.367125,8
272,19900209_075441,0,-14.6124517,8.36710667,8.3
1,19900209_075913,0,-14.6128417,8.36796167,9
1,19900209_081015,0,-14.6128533,8.36799167,20.6
386,19900209_081028,16.3,-14.0677867,8.33017833,292.3
1,19900209_081034,0,-14.6128717,8.36799167,29.3
386,19900209_081039,16.3,-14.0690483,8.330515,292.1
147,19900209_081048,11.7,-13.9571767,8.294885,287.2
386,19900209_081052,16.3,-14.070415,8.33088,291.9
1,19900209_081055,0,-14.61285,8.368005,32.8
856,19900209_081057,11.9,-14.1308,8.28988333,115
469,19900209_081104,10.7,-13.80235,8.27801667,280.5
471,19900209_081109,0,-14.6131767,8.368545,279.3
576,19900209_081112,0,-14.61309,8.36884833,316.8
1,19900209_081115,0,-14.6128183,8.36800167,19.9
386,19900209_081115,16.3,-14.07283,8.33152667,292
856,19900209_081116,11.9,-14.1293167,8.2894,116
386,19900209_081127,16.4,-14.0740883,8.331865,292.1
1,19900209_081134,0,-14.612865,8.367985,18.2
386,19900209_081139,16.3,-14.075335,8.33220833,292.1
147,19900209_081147,11.8,-13.9618017,8.29577667,285.6
386,19900209_081152,16.4,-14.0765983,8.33255,292.2
856,19900209_081157,11.8,-14.1263667,8.28843333,116
469,19900209_081203,10.7,-13.80665,8.27855,280.5
1,19900209_081214,0,-14.61286,8.36799333,14.1
386,19900209_081215,16.3,-14.079115,8.33323667,292
856,19900209_081216,11.8,-14.1249,8.28795,116
147,19900209_081227,11.7,-13.96495,8.29637167,286.6
386,19900209_081227,16.4,-14.080375,8.33356833,291.5
1,19900209_081234,0,-14.612825,8.36799167,22.9
856,19900209_081237,11.8,-14.1234333,8.28745,116
469,19900209_081243,10.6,-13.80955,8.27891667,280.5
147,19900209_081247,11.8,-13.966585,8.29672,287.8
469,19900209_081304,10.6,-13.81115,8.27911667,280.5
1,19900209_081314,0,-14.6128467,8.36796667,19
386,19900209_081315,16.4,-14.0853667,8.33484833,290.5
856,19900209_081316,11.8,-14.1205,8.2865,115
1,19900209_081334,0,-14.6128383,8.36798667,11.3
856,19900209_081338,11.7,-14.1190167,8.28605,115
469,19900209_081344,10.6,-13.8139833,8.27946667,280.4
147,19900209_081348,11.8,-13.9711233,8.29781167,291.1
1,19900209_081355,0,-14.6128533,8.36799833,38.1
856,19900209_081358,11.7,-14.1175333,8.28558333,115
386,19900209_081403,16.5,-14.090595,8.33619333,291.4
386,19900209_081415,16.5,-14.0917667,8.336505,291.5
469,19900209_081424,10.6,-13.8168833,8.27983333,280.4
386,19900209_081428,16.5,-14.09315,8.33686833,291.6
856,19900209_081438,11.7,-14.1145833,8.28466667,114
386,19900209_081439,16.5,-14.0944333,8.33719833,291.4
147,19900209_081448,11.7,-13.97573,8.29906167,292.7
469,19900209_081453,10.6,-13.81905,8.2801,280.5
1,19900209_081454,0,-14.6128433,8.36797167,24.2
469,19900209_081503,10.6,-13.8197833,8.2802,280.5
386,19900209_081503,16.5,-14.0970117,8.33786667,291.3
469,19900209_081523,10.6,-13.8212333,8.28036667,280.2
147,19900209_081527,11.7,-13.978655,8.29987667,292.5
1,19900209_081534,0,-14.61285,8.36800333,17.8
856,19900209_081537,11.6,-14.11015,8.28335,113
469,19900209_081543,10.6,-13.8226833,8.28053333,279.9
147,19900209_081548,11.7,-13.9802333,8.30030333,291.8
856,19900209_081558,11.6,-14.1086833,8.28291667,113
1,19900209_081604,0,-14.6128233,8.36799,22.9
272,19900209_081613,0,-14.6124833,8.36706667,22.5
469,19900209_081623,10.6,-13.8255167,8.28085,279.7
147,19900209_081627,11.7,-13.9832733,8.30105,289.5
1,19900209_081634,0,-14.612855,8.367975,14.7
856,19900209_081637,11.6,-14.1058333,8.28206667,114
469,19900209_081643,10.5,-13.8270167,8.28103333,279.7
147,19900209_081647,11.7,-13.984725,8.30138667,288.6
272,19900209_081653,0,-14.6124667,8.36709167,41.3
1,19900209_081654,0,-14.6128417,8.36799833,16
856,19900209_081657,11.5,-14.1043667,8.28163333,113
469,19900209_081702,10.5,-13.8284667,8.28118333,279.2
386,19900209_081703,16.5,-14.109795,8.34125,291.8
147,19900209_081707,11.7,-13.9863583,8.30173667,287.7
856,19900209_081707,11.5,-14.1034833,8.28136667,114
471,19900209_081708,0,-14.613175,8.36854167,265.8
856,19900209_081715,11.5,-14.1029167,8.28118333,114
147,19900209_081746,11.8,-13.98939,8.30235667,286.5
386,19900209_081804,16.5,-14.1161583,8.34294667,291.6
147,19900209_081807,11.7,-13.9908667,8.30264667,286.4
856,19900209_081808,11.5,-14.0991667,8.27996667,116
386,19900209_081839,16.5,-14.1200017,8.34393667,291.1
272,19900209_081853,0,-14.61245,8.36711833,6.3
386,19900209_081857,16.5,-14.1218267,8.344395,290.9
386,19900209_081904,16.5,-14.1226867,8.34461167,290.9
272,19900209_081914,0,-14.6124633,8.367105,16.6
386,19900209_081927,16.5,-14.125035,8.34523167,291.5
272,19900209_081934,0,-14.6124667,8.36710167,22.1
386,19900209_081934,16.5,-14.1258883,8.34545833,291.6
856,19900209_081937,11.5,-14.0929333,8.27781667,117
272,19900209_081943,0,-14.6124417,8.36711667,14.1
1,19900209_081953,0,-14.612835,8.36799,20.4
856,19900209_082007,11.5,-14.0906667,8.27703333,117
272,19900209_082013,0,-14.6124667,8.36712333,8.8
1,19900209_082033,0,-14.6128183,8.36801833,19
856,19900209_082037,11.5,-14.0886667,8.27636667,116
272,19900209_082053,0,-14.61247,8.367105,334.1
1,19900209_082053,0,-14.61285,8.36799333,11.1
272,19900209_082113,0,-14.6124217,8.36711667,344.5
386,19900209_082115,16.5,-14.1365767,8.348405,291.4
272,19900209_082153,0,-14.612475,8.367105,319.2
1,19900209_082154,0,-14.6128633,8.36800833,5
856,19900209_082157,11.6,-14.0828667,8.27455,114
272,19900209_082214,0,-14.61245,8.36709667,313.5
856,19900209_082216,11.6,-14.0814,8.27411667,113
1,19900209_082234,0,-14.61282,8.36798667,11.7
272,19900209_082234,0,-14.6124867,8.36709667,328
1,19900209_082254,0,-14.6128583,8.36797167,11.8
147,19900209_082338,11.7,-14.0161067,8.30905833,286.5
147,19900209_095045,12.7,-14.419135,8.41849833,291
386,19900209_095050,17.3,-14.7265383,8.50662333,290.2
272,19900209_095053,0,-14.61246,8.36706667,21.8
480,19900209_095054,7.1,-14.0053117,8.21496333,297.4
314,19900209_095058,14.9,-14.682605,8.46006833,116.6
386,19900209_095102,17.2,-14.7279183,8.50690667,288.3
1,19900209_095103,0,-14.6128433,8.36796167,25.4
147,19900209_095105,12.7,-14.4207917,8.41892167,290.9
314,19900209_095110,14.9,-14.6815867,8.45972333,116.9
480,19900209_095112,7.1,-14.0060967,8.21523167,297.4
480,19900209_095113,7.1,-14.0060967,8.21523167,297.4
314,19900209_095123,14.9,-14.6803833,8.45931833,117.1
386,19900209_095127,17.1,-14.7306883,8.50741167,284.4
1,19900209_095133,0,-14.6127983,8.368005,26.4
480,19900209_095134,6.9,-14.00701,8.21555333,298.4
314,19900209_095135,14.9,-14.6792817,8.45893833,117.3
386,19900209_095139,17.1,-14.731965,8.50760167,282.6
469,19900209_095142,10.9,-14.22935,8.36968333,291
147,19900209_095146,12.7,-14.424165,8.41980667,291.9
386,19900209_095151,17.1,-14.7334817,8.50779,280.3
272,19900209_095153,0,-14.6124517,8.3671,26.6
272,19900209_095153,0,-14.6124517,8.3671,26.6
480,19900209_095154,7.1,-14.0079133,8.21587,297.1
314,19900209_095158,14.9,-14.6770733,8.458175,117.5
386,19900209_095203,17.1,-14.734895,8.50792333,278.2
147,19900209_095206,12.8,-14.425725,8.42024,292.8
480,19900209_095213,7.2,-14.0087017,8.21614833,297.6
272,19900209_095214,0,-14.61241,8.36715167,27.9
386,19900209_095215,17.1,-14.73631,8.508025,276.2
314,19900209_095222,14.9,-14.6748567,8.457415,117.3
469,19900209_095223,11,-14.2322,8.37041667,291.1
147,19900209_095225,12.7,-14.42735,8.42071333,293.8
1,19900209_095225,0,-14.6128417,8.36797167,28.4
386,19900209_095227,17.2,-14.737735,8.50809833,275
386,19900209_095227,17.2,-14.737735,8.50809833,275
314,19900209_095229,14.9,-14.6743,8.457225,117.1
480,19900209_095234,7.2,-14.0096183,8.21647833,297.9
314,19900209_095235,14.9,-14.6737433,8.45703833,117
386,19900209_095239,17.2,-14.739165,8.508165,274.5
272,19900209_095253,0,-14.61242,8.36719667,26.9
314,19900209_095258,14.9,-14.6715183,8.45629167,116.7
147,19900209_095306,12.8,-14.4305933,8.42170333,294.8
480,19900209_095312,7.4,-14.0113483,8.21709,297.4
480,19900209_095312,7.4,-14.0113483,8.21709,297.4
272,19900209_095313,0,-14.612385,8.367215,31.5
272,19900209_095313,0,-14.612385,8.367215,31.5
469,19900209_095322,11,-14.23655,8.37151667,290.7
147,19900209_095325,12.8,-14.4322867,8.42223667,295.6
147,19900209_095325,12.8,-14.4322867,8.42223667,295.6
386,19900209_095327,17.4,-14.7449333,8.50852667,276.7
480,19900209_095333,7.2,-14.01227,8.21742833,299.7
314,19900209_095334,14.9,-14.6681867,8.45516333,116.9
314,19900209_095335,14.9,-14.6681867,8.45516333,116.9
386,19900209_095338,17.4,-14.7463833,8.508645,277.1
386,19900209_095338,17.4,-14.7463833,8.508645,277.1
272,19900209_095352,0,-14.612445,8.36718,24.7
314,19900209_095358,14.9,-14.665965,8.45440667,116.7
386,19900209_095402,17.5,-14.7492933,8.50888667,277
147,19900209_095405,12.8,-14.435495,8.42327333,296.1
147,19900209_095406,12.8,-14.435495,8.42327333,296.1
314,19900209_095410,14.9,-14.6648517,8.45403167,116.7
272,19900209_095413,0,-14.6124467,8.36711167,25.1
1,19900209_095414,0,-14.6128633,8.36802167,27
147,19900209_095425,12.8,-14.4370183,8.42377167,296.1
386,19900209_095426,17.6,-14.7522183,8.50911667,276.7
480,19900209_095433,7,-14.01488,8.218385,298.5
480,19900209_095433,7,-14.01488,8.218385,298.5
386,19900209_095438,17.5,-14.7536817,8.509225,276.5
386,19900209_095438,17.5,-14.7536817,8.509225,276.5
469,19900209_095441,11,-14.2421667,8.37298333,291.6
147,19900209_095445,12.8,-14.4387,8.42432333,296.2
272,19900209_095451,0,-14.6124433,8.36714333,23.6
314,19900209_095458,14.9,-14.6604133,8.45252,117.8
314,19900209_095458,14.9,-14.6604133,8.45252,117.8
386,19900209_095502,17.5,-14.7565967,8.50944,275.9
1,19900209_095503,0,-14.6128317,8.36799667,23.5
